,players,over_lines,over_odds,under_lines,under_odds,bet_type,home_tm,away_tm
302,Bryce Harper,0.5,−125,0.5,−105,Runs Scored,PHI Phillies,TOR Blue Jays
303,Bryson Stott,0.5,+140,0.5,−190,Runs Scored,PHI Phillies,TOR Blue Jays
304,Danny Jansen,0.5,−105,0.5,−125,Runs Scored,PHI Phillies,TOR Blue Jays
305,Davis Schneider,0.5,+100,0.5,−135,Runs Scored,PHI Phillies,TOR Blue Jays
306,Edmundo Sosa,0.5,+175,0.5,−240,Runs Scored,PHI Phillies,TOR Blue Jays
307,Garrett Stubbs,0.5,+195,0.5,−275,Runs Scored,PHI Phillies,TOR Blue Jays
308,George Springer ,0.5,−130,0.5,+100,Runs Scored,PHI Phillies,TOR Blue Jays
309,Isiah Kiner-Falefa,0.5,+145,0.5,−200,Runs Scored,PHI Phillies,TOR Blue Jays
310,Justin Turner,0.5,−115,0.5,−115,Runs Scored,PHI Phillies,TOR Blue Jays
311,Kevin Kiermaier,0.5,+180,0.5,−245,Runs Scored,PHI Phillies,TOR Blue Jays
312,Kody Clemens,0.5,+170,0.5,−230,Runs Scored,PHI Phillies,TOR Blue Jays
313,Kyle Schwarber,0.5,−145,0.5,+110,Runs Scored,PHI Phillies,TOR Blue Jays
314,Nick Castellanos,0.5,+115,0.5,−150,Runs Scored,PHI Phillies,TOR Blue Jays
315,Vladimir Guerrero Jr.,0.5,−145,0.5,+110,Runs Scored,PHI Phillies,TOR Blue Jays
316,Whit Merrifield,0.5,+105,0.5,−140,Runs Scored,PHI Phillies,TOR Blue Jays
317,Alejandro Kirk,1.5,−120,1.5,−110,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
318,Bo Bichette,2.5,+110,2.5,−145,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
319,Brandon Marsh,1.5,+100,1.5,−135,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
320,Bryce Harper,1.5,−130,1.5,+100,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
321,Bryson Stott,1.5,+105,1.5,−140,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
322,Danny Jansen,1.5,−135,1.5,+105,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
323,Davis Schneider,1.5,−125,1.5,−105,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
324,Edmundo Sosa,1.5,+120,1.5,−160,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
325,Garrett Stubbs,0.5,−140,0.5,+105,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
326,George Springer ,2.5,+115,2.5,−150,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
327,Isiah Kiner-Falefa,1.5,−110,1.5,−120,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
328,Justin Turner,2.5,+115,2.5,−155,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
329,Kevin Kiermaier,1.5,+130,1.5,−175,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
330,Kody Clemens,0.5,−165,0.5,+125,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
331,Kyle Schwarber,1.5,−125,1.5,−105,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
332,Nick Castellanos,1.5,−125,1.5,−105,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
333,Vladimir Guerrero Jr.,2.5,+115,2.5,−150,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
334,Whit Merrifield,1.5,−140,1.5,+105,Hits + Runs + RBIs,PHI Phillies,TOR Blue Jays
335,Bo Bichette,0.5,+750,0.5,−2000,Stolen Bases,PHI Phillies,TOR Blue Jays
336,Brandon Marsh,0.5,+650,0.5,−1400,Stolen Bases,PHI Phillies,TOR Blue Jays
337,Bryce Harper,0.5,+800,0.5,−2500,Stolen Bases,PHI Phillies,TOR Blue Jays
338,Bryson Stott,0.5,+450,0.5,−750,Stolen Bases,PHI Phillies,TOR Blue Jays
339,Davis Schneider,0.5,+1200,0.5,−20000,Stolen Bases,PHI Phillies,TOR Blue Jays
340,Edmundo Sosa,0.5,+900,0.5,−3500,Stolen Bases,PHI Phillies,TOR Blue Jays
341,Garrett Stubbs,0.5,+1100,0.5,−8000,Stolen Bases,PHI Phillies,TOR Blue Jays
342,George Springer ,0.5,+390,0.5,−650,Stolen Bases,PHI Phillies,TOR Blue Jays
343,Isiah Kiner-Falefa,0.5,+450,0.5,−800,Stolen Bases,PHI Phillies,TOR Blue Jays
344,Kevin Kiermaier,0.5,+600,0.5,−1400,Stolen Bases,PHI Phillies,TOR Blue Jays
345,Nick Castellanos,0.5,+1000,0.5,−5000,Stolen Bases,PHI Phillies,TOR Blue Jays
346,Vladimir Guerrero Jr.,0.5,+1200,0.5,−20000,Stolen Bases,PHI Phillies,TOR Blue Jays
347,Whit Merrifield,0.5,+425,0.5,−700,Stolen Bases,PHI Phillies,TOR Blue Jays
348,Alejandro Kirk,0.5,−125,0.5,−105,Strikeouts,PHI Phillies,TOR Blue Jays
349,Bo Bichette,0.5,−205,0.5,+155,Strikeouts,PHI Phillies,TOR Blue Jays
350,Brandon Marsh,1.5,+155,1.5,−210,Strikeouts,PHI Phillies,TOR Blue Jays
351,Bryce Harper,1.5,+180,1.5,−245,Strikeouts,PHI Phillies,TOR Blue Jays
352,Bryson Stott,0.5,−165,0.5,+125,Strikeouts,PHI Phillies,TOR Blue Jays
353,Danny Jansen,0.5,−255,0.5,+185,Strikeouts,PHI Phillies,TOR Blue Jays
354,Davis Schneider,1.5,+105,1.5,−135,Strikeouts,PHI Phillies,TOR Blue Jays
355,Edmundo Sosa,0.5,−195,0.5,+145,Strikeouts,PHI Phillies,TOR Blue Jays
356,Garrett Stubbs,0.5,−230,0.5,+165,Strikeouts,PHI Phillies,TOR Blue Jays
357,George Springer ,1.5,+185,1.5,−260,Strikeouts,PHI Phillies,TOR Blue Jays
358,Isiah Kiner-Falefa,0.5,−165,0.5,+125,Strikeouts,PHI Phillies,TOR Blue Jays
359,Justin Turner,0.5,−255,0.5,+185,Strikeouts,PHI Phillies,TOR Blue Jays
360,Kevin Kiermaier,1.5,+165,1.5,−225,Strikeouts,PHI Phillies,TOR Blue Jays
361,Kody Clemens,0.5,−230,0.5,+170,Strikeouts,PHI Phillies,TOR Blue Jays
362,Kyle Schwarber,1.5,+120,1.5,−160,Strikeouts,PHI Phillies,TOR Blue Jays
363,Nick Castellanos,1.5,+170,1.5,−230,Strikeouts,PHI Phillies,TOR Blue Jays
364,Vladimir Guerrero Jr.,0.5,−210,0.5,+155,Strikeouts,PHI Phillies,TOR Blue Jays
365,Whit Merrifield,0.5,−140,0.5,+105,Strikeouts,PHI Phillies,TOR Blue Jays
366,Alejandro Kirk,0.5,−130,0.5,+100,Singles,PHI Phillies,TOR Blue Jays
367,Bo Bichette,0.5,−215,0.5,+160,Singles,PHI Phillies,TOR Blue Jays
368,Brandon Marsh,0.5,+125,0.5,−170,Singles,PHI Phillies,TOR Blue Jays
369,Bryce Harper,0.5,+140,0.5,−185,Singles,PHI Phillies,TOR Blue Jays
370,Bryson Stott,0.5,+105,0.5,−140,Singles,PHI Phillies,TOR Blue Jays
371,Danny Jansen,0.5,+115,0.5,−155,Singles,PHI Phillies,TOR Blue Jays
372,Davis Schneider,0.5,+115,0.5,−155,Singles,PHI Phillies,TOR Blue Jays
373,Edmundo Sosa,0.5,+110,0.5,−150,Singles,PHI Phillies,TOR Blue Jays
374,Garrett Stubbs,0.5,+180,0.5,−245,Singles,PHI Phillies,TOR Blue Jays
375,George Springer ,0.5,−150,0.5,+115,Singles,PHI Phillies,TOR Blue Jays
376,Isiah Kiner-Falefa,0.5,−140,0.5,+105,Singles,PHI Phillies,TOR Blue Jays
377,Justin Turner,0.5,−140,0.5,+105,Singles,PHI Phillies,TOR Blue Jays
378,Kevin Kiermaier,0.5,+105,0.5,−140,Singles,PHI Phillies,TOR Blue Jays
379,Kody Clemens,0.5,+180,0.5,−245,Singles,PHI Phillies,TOR Blue Jays
380,Kyle Schwarber,0.5,+200,0.5,−280,Singles,PHI Phillies,TOR Blue Jays
381,Nick Castellanos,0.5,+100,0.5,−130,Singles,PHI Phillies,TOR Blue Jays
382,Vladimir Guerrero Jr.,0.5,−150,0.5,+115,Singles,PHI Phillies,TOR Blue Jays
383,Whit Merrifield,0.5,−180,0.5,+135,Singles,PHI Phillies,TOR Blue Jays
384,Alejandro Kirk,0.5,+450,0.5,−750,Doubles,PHI Phillies,TOR Blue Jays
385,Bo Bichette,0.5,+350,0.5,−550,Doubles,PHI Phillies,TOR Blue Jays
386,Brandon Marsh,0.5,+500,0.5,−900,Doubles,PHI Phillies,TOR Blue Jays
387,Bryce Harper,0.5,+450,0.5,−800,Doubles,PHI Phillies,TOR Blue Jays
388,Bryson Stott,0.5,+450,0.5,−800,Doubles,PHI Phillies,TOR Blue Jays
389,Danny Jansen,0.5,+380,0.5,−600,Doubles,PHI Phillies,TOR Blue Jays
390,Davis Schneider,0.5,+450,0.5,−800,Doubles,PHI Phillies,TOR Blue Jays
391,Edmundo Sosa,0.5,+475,0.5,−900,Doubles,PHI Phillies,TOR Blue Jays
392,Garrett Stubbs,0.5,+650,0.5,−1400,Doubles,PHI Phillies,TOR Blue Jays
393,George Springer ,0.5,+370,0.5,−600,Doubles,PHI Phillies,TOR Blue Jays
394,Isiah Kiner-Falefa,0.5,+500,0.5,−900,Doubles,PHI Phillies,TOR Blue Jays
395,Justin Turner,0.5,+350,0.5,−550,Doubles,PHI Phillies,TOR Blue Jays
396,Kevin Kiermaier,0.5,+750,0.5,−1800,Doubles,PHI Phillies,TOR Blue Jays
397,Kody Clemens,0.5,+550,0.5,−1000,Doubles,PHI Phillies,TOR Blue Jays
398,Kyle Schwarber,0.5,+500,0.5,−1000,Doubles,PHI Phillies,TOR Blue Jays
399,Nick Castellanos,0.5,+425,0.5,−750,Doubles,PHI Phillies,TOR Blue Jays
400,Vladimir Guerrero Jr.,0.5,+380,0.5,−650,Doubles,PHI Phillies,TOR Blue Jays
401,Whit Merrifield,0.5,+390,0.5,−650,Doubles,PHI Phillies,TOR Blue Jays
402,Alejandro Kirk,0.5,+115,0.5,−150,Walks,PHI Phillies,TOR Blue Jays
403,Bo Bichette,0.5,+225,0.5,−320,Walks,PHI Phillies,TOR Blue Jays
404,Brandon Marsh,0.5,+155,0.5,−210,Walks,PHI Phillies,TOR Blue Jays
405,Bryce Harper,0.5,+100,0.5,−135,Walks,PHI Phillies,TOR Blue Jays
406,Bryson Stott,0.5,+180,0.5,−250,Walks,PHI Phillies,TOR Blue Jays
407,Danny Jansen,0.5,+120,0.5,−155,Walks,PHI Phillies,TOR Blue Jays
408,Davis Schneider,0.5,+105,0.5,−140,Walks,PHI Phillies,TOR Blue Jays
409,Garrett Stubbs,0.5,+310,0.5,−475,Walks,PHI Phillies,TOR Blue Jays
410,George Springer ,0.5,+125,0.5,−170,Walks,PHI Phillies,TOR Blue Jays
411,Isiah Kiner-Falefa,0.5,+175,0.5,−240,Walks,PHI Phillies,TOR Blue Jays
412,Justin Turner,0.5,+130,0.5,−170,Walks,PHI Phillies,TOR Blue Jays
413,Kody Clemens,0.5,+285,0.5,−425,Walks,PHI Phillies,TOR Blue Jays
414,Kyle Schwarber,0.5,−110,0.5,−120,Walks,PHI Phillies,TOR Blue Jays
415,Nick Castellanos,0.5,+320,0.5,−500,Walks,PHI Phillies,TOR Blue Jays
416,Vladimir Guerrero Jr.,0.5,+105,0.5,−135,Walks,PHI Phillies,TOR Blue Jays
417,Whit Merrifield,0.5,+275,0.5,−400,Walks,PHI Phillies,TOR Blue Jays
418,Christian Encarnacion-Strand,0.5,+340,0.5,−525,Home Runs,CIN Reds,ARI Diamondbacks
419,Christian Walker,0.5,+240,0.5,−350,Home Runs,CIN Reds,ARI Diamondbacks
420,Corbin Carroll,0.5,+450,0.5,−800,Home Runs,CIN Reds,ARI Diamondbacks
421,Elly De La Cruz,0.5,+450,0.5,−750,Home Runs,CIN Reds,ARI Diamondbacks
422,Eugenio Suarez,0.5,+370,0.5,−600,Home Runs,CIN Reds,ARI Diamondbacks
423,Jake Fraley,0.5,+650,0.5,−1400,Home Runs,CIN Reds,ARI Diamondbacks
424,Jake McCarthy,0.5,+850,0.5,−3000,Home Runs,CIN Reds,ARI Diamondbacks
425,Jeimer Candelario,0.5,+600,0.5,−1400,Home Runs,CIN Reds,ARI Diamondbacks
426,Joc Pederson,0.5,+310,0.5,−475,Home Runs,CIN Reds,ARI Diamondbacks
427,Jonathan India,0.5,+550,0.5,−1000,Home Runs,CIN Reds,ARI Diamondbacks
428,Ketel Marte,0.5,+360,0.5,−575,Home Runs,CIN Reds,ARI Diamondbacks
429,Kevin Newman,0.5,+800,0.5,−2500,Home Runs,CIN Reds,ARI Diamondbacks
430,Lourdes Gurriel Jr.,0.5,+290,0.5,−425,Home Runs,CIN Reds,ARI Diamondbacks
431,Nick Martini,0.5,+600,0.5,−1200,Home Runs,CIN Reds,ARI Diamondbacks
432,Spencer Steer,0.5,+400,0.5,−650,Home Runs,CIN Reds,ARI Diamondbacks
433,TJ Friedl,0.5,+650,0.5,−1600,Home Runs,CIN Reds,ARI Diamondbacks
434,Tucker Barnhart,0.5,+900,0.5,−3000,Home Runs,CIN Reds,ARI Diamondbacks
435,Tyler Stephenson,0.5,+370,0.5,−600,Home Runs,CIN Reds,ARI Diamondbacks
436,Will Benson,0.5,+600,0.5,−1200,Home Runs,CIN Reds,ARI Diamondbacks
437,Christian Encarnacion-Strand,,+900,,−3500,1st Home Run,CIN Reds,ARI Diamondbacks
438,Christian Walker,,+600,,−1200,1st Home Run,CIN Reds,ARI Diamondbacks
439,Corbin Carroll,,+950,,−4000,1st Home Run,CIN Reds,ARI Diamondbacks
440,Elly De La Cruz,,+1100,,−6000,1st Home Run,CIN Reds,ARI Diamondbacks
441,Eugenio Suarez,,+900,,−3500,1st Home Run,CIN Reds,ARI Diamondbacks
442,Jake Fraley,,+1400,,,1st Home Run,CIN Reds,ARI Diamondbacks
443,Jake McCarthy,,+1800,,,1st Home Run,CIN Reds,ARI Diamondbacks
444,Jeimer Candelario,,+1700,,,1st Home Run,CIN Reds,ARI Diamondbacks
445,Joc Pederson,,+800,,−2500,1st Home Run,CIN Reds,ARI Diamondbacks
446,Jonathan India,,+1400,,,1st Home Run,CIN Reds,ARI Diamondbacks
447,Ketel Marte,,+900,,−3000,1st Home Run,CIN Reds,ARI Diamondbacks
448,Kevin Newman,,+1800,,,1st Home Run,CIN Reds,ARI Diamondbacks
449,Lourdes Gurriel Jr.,,+650,,−1400,1st Home Run,CIN Reds,ARI Diamondbacks
450,Nick Martini,,+1700,,,1st Home Run,CIN Reds,ARI Diamondbacks
451,Spencer Steer,,+950,,−3500,1st Home Run,CIN Reds,ARI Diamondbacks
452,TJ Friedl,,+1300,,,1st Home Run,CIN Reds,ARI Diamondbacks
453,Tucker Barnhart,,+1800,,,1st Home Run,CIN Reds,ARI Diamondbacks
454,Tyler Stephenson,,+900,,−3500,1st Home Run,CIN Reds,ARI Diamondbacks
455,Will Benson,,+1600,,,1st Home Run,CIN Reds,ARI Diamondbacks
456,Christian Encarnacion-Strand,0.5,−230,0.5,+165,Hits,CIN Reds,ARI Diamondbacks
457,Christian Walker,1.5,+195,1.5,−270,Hits,CIN Reds,ARI Diamondbacks
458,Corbin Carroll,1.5,+190,1.5,−265,Hits,CIN Reds,ARI Diamondbacks
459,Elly De La Cruz,0.5,−200,0.5,+150,Hits,CIN Reds,ARI Diamondbacks
460,Eugenio Suarez,0.5,−200,0.5,+145,Hits,CIN Reds,ARI Diamondbacks
461,Jake Fraley,0.5,−180,0.5,+135,Hits,CIN Reds,ARI Diamondbacks
462,Jake McCarthy,0.5,−200,0.5,+150,Hits,CIN Reds,ARI Diamondbacks
463,Jeimer Candelario,0.5,−165,0.5,+125,Hits,CIN Reds,ARI Diamondbacks
464,Joc Pederson,0.5,−190,0.5,+140,Hits,CIN Reds,ARI Diamondbacks
465,Jonathan India,0.5,−185,0.5,+140,Hits,CIN Reds,ARI Diamondbacks
466,Ketel Marte,1.5,+185,1.5,−250,Hits,CIN Reds,ARI Diamondbacks
467,Kevin Newman,0.5,−215,0.5,+160,Hits,CIN Reds,ARI Diamondbacks
468,Lourdes Gurriel Jr.,1.5,+150,1.5,−200,Hits,CIN Reds,ARI Diamondbacks
469,Nick Martini,0.5,−165,0.5,+125,Hits,CIN Reds,ARI Diamondbacks
470,Spencer Steer,0.5,−250,0.5,+180,Hits,CIN Reds,ARI Diamondbacks
471,TJ Friedl,0.5,−215,0.5,+160,Hits,CIN Reds,ARI Diamondbacks
472,Tucker Barnhart,0.5,−120,0.5,−110,Hits,CIN Reds,ARI Diamondbacks
473,Tyler Stephenson,0.5,−255,0.5,+185,Hits,CIN Reds,ARI Diamondbacks
474,Will Benson,0.5,−110,0.5,−120,Hits,CIN Reds,ARI Diamondbacks
475,Christian Encarnacion-Strand,1.5,+115,1.5,−155,Total Bases,CIN Reds,ARI Diamondbacks
476,Christian Walker,1.5,−110,1.5,−120,Total Bases,CIN Reds,ARI Diamondbacks
477,Corbin Carroll,1.5,+105,1.5,−135,Total Bases,CIN Reds,ARI Diamondbacks
478,Elly De La Cruz,1.5,+135,1.5,−180,Total Bases,CIN Reds,ARI Diamondbacks
479,Eugenio Suarez,1.5,+130,1.5,−175,Total Bases,CIN Reds,ARI Diamondbacks
480,Jake Fraley,0.5,−180,0.5,+135,Total Bases,CIN Reds,ARI Diamondbacks
481,Jake McCarthy,0.5,−200,0.5,+150,Total Bases,CIN Reds,ARI Diamondbacks
482,Jeimer Candelario,0.5,−165,0.5,+125,Total Bases,CIN Reds,ARI Diamondbacks
483,Joc Pederson,1.5,+125,1.5,−165,Total Bases,CIN Reds,ARI Diamondbacks
484,Jonathan India,0.5,−185,0.5,+140,Total Bases,CIN Reds,ARI Diamondbacks
485,Ketel Marte,1.5,+100,1.5,−130,Total Bases,CIN Reds,ARI Diamondbacks
486,Kevin Newman,0.5,−210,0.5,+155,Total Bases,CIN Reds,ARI Diamondbacks
487,Lourdes Gurriel Jr.,1.5,−125,1.5,−105,Total Bases,CIN Reds,ARI Diamondbacks
488,Nick Martini,0.5,−165,0.5,+125,Total Bases,CIN Reds,ARI Diamondbacks
489,Spencer Steer,1.5,+110,1.5,−150,Total Bases,CIN Reds,ARI Diamondbacks
490,TJ Friedl,1.5,+140,1.5,−190,Total Bases,CIN Reds,ARI Diamondbacks
491,Tucker Barnhart,0.5,−120,0.5,−110,Total Bases,CIN Reds,ARI Diamondbacks
492,Tyler Stephenson,1.5,+115,1.5,−155,Total Bases,CIN Reds,ARI Diamondbacks
493,Will Benson,0.5,−110,0.5,−120,Total Bases,CIN Reds,ARI Diamondbacks
494,Christian Encarnacion-Strand,0.5,+145,0.5,−195,RBIs,CIN Reds,ARI Diamondbacks
495,Christian Walker,0.5,+110,0.5,−145,RBIs,CIN Reds,ARI Diamondbacks
496,Corbin Carroll,0.5,+185,0.5,−260,RBIs,CIN Reds,ARI Diamondbacks
497,Elly De La Cruz,0.5,+195,0.5,−270,RBIs,CIN Reds,ARI Diamondbacks
498,Eugenio Suarez,0.5,+160,0.5,−220,RBIs,CIN Reds,ARI Diamondbacks
499,Jake Fraley,0.5,+215,0.5,−300,RBIs,CIN Reds,ARI Diamondbacks
500,Jake McCarthy,0.5,+235,0.5,−340,RBIs,CIN Reds,ARI Diamondbacks
501,Jeimer Candelario,0.5,+220,0.5,−310,RBIs,CIN Reds,ARI Diamondbacks
502,Joc Pederson,0.5,+150,0.5,−205,RBIs,CIN Reds,ARI Diamondbacks
503,Jonathan India,0.5,+200,0.5,−280,RBIs,CIN Reds,ARI Diamondbacks
504,Ketel Marte,0.5,+130,0.5,−175,RBIs,CIN Reds,ARI Diamondbacks
505,Kevin Newman,0.5,+220,0.5,−310,RBIs,CIN Reds,ARI Diamondbacks
506,Lourdes Gurriel Jr.,0.5,+105,0.5,−140,RBIs,CIN Reds,ARI Diamondbacks
507,Nick Martini,0.5,+235,0.5,−340,RBIs,CIN Reds,ARI Diamondbacks
508,Spencer Steer,0.5,+130,0.5,−175,RBIs,CIN Reds,ARI Diamondbacks
509,TJ Friedl,0.5,+235,0.5,−340,RBIs,CIN Reds,ARI Diamondbacks
510,Tucker Barnhart,0.5,+280,0.5,−400,RBIs,CIN Reds,ARI Diamondbacks
511,Tyler Stephenson,0.5,+140,0.5,−190,RBIs,CIN Reds,ARI Diamondbacks
512,Will Benson,0.5,+255,0.5,−380,RBIs,CIN Reds,ARI Diamondbacks
513,Christian Encarnacion-Strand,0.5,+115,0.5,−155,Runs Scored,CIN Reds,ARI Diamondbacks
514,Christian Walker,0.5,−130,0.5,+100,Runs Scored,CIN Reds,ARI Diamondbacks
515,Corbin Carroll,0.5,−145,0.5,+110,Runs Scored,CIN Reds,ARI Diamondbacks
516,Elly De La Cruz,0.5,−110,0.5,−120,Runs Scored,CIN Reds,ARI Diamondbacks
517,Eugenio Suarez,0.5,+120,0.5,−160,Runs Scored,CIN Reds,ARI Diamondbacks
518,Jake Fraley,0.5,+135,0.5,−180,Runs Scored,CIN Reds,ARI Diamondbacks
519,Jake McCarthy,0.5,+135,0.5,−185,Runs Scored,CIN Reds,ARI Diamondbacks
520,Jeimer Candelario,0.5,+165,0.5,−220,Runs Scored,CIN Reds,ARI Diamondbacks
521,Joc Pederson,0.5,+100,0.5,−130,Runs Scored,CIN Reds,ARI Diamondbacks
522,Jonathan India,0.5,+130,0.5,−175,Runs Scored,CIN Reds,ARI Diamondbacks
523,Ketel Marte,0.5,−130,0.5,+100,Runs Scored,CIN Reds,ARI Diamondbacks
524,Kevin Newman,0.5,+150,0.5,−200,Runs Scored,CIN Reds,ARI Diamondbacks
525,Lourdes Gurriel Jr.,0.5,−120,0.5,−110,Runs Scored,CIN Reds,ARI Diamondbacks
526,Nick Martini,0.5,+165,0.5,−220,Runs Scored,CIN Reds,ARI Diamondbacks
527,Spencer Steer,0.5,+100,0.5,−130,Runs Scored,CIN Reds,ARI Diamondbacks
528,TJ Friedl,0.5,+105,0.5,−135,Runs Scored,CIN Reds,ARI Diamondbacks
529,Tucker Barnhart,0.5,+215,0.5,−300,Runs Scored,CIN Reds,ARI Diamondbacks
530,Tyler Stephenson,0.5,+105,0.5,−140,Runs Scored,CIN Reds,ARI Diamondbacks
531,Will Benson,0.5,+180,0.5,−250,Runs Scored,CIN Reds,ARI Diamondbacks
532,Christian Encarnacion-Strand,1.5,−120,1.5,−110,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
533,Christian Walker,2.5,+110,2.5,−145,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
534,Corbin Carroll,1.5,−160,1.5,+120,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
535,Elly De La Cruz,1.5,−120,1.5,−110,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
536,Eugenio Suarez,1.5,−115,1.5,−115,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
537,Jake Fraley,1.5,+100,1.5,−135,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
538,Jake McCarthy,1.5,−105,1.5,−130,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
539,Jeimer Candelario,1.5,+115,1.5,−155,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
540,Joc Pederson,1.5,−120,1.5,−110,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
541,Jonathan India,1.5,+100,1.5,−135,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
542,Ketel Marte,2.5,+115,2.5,−155,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
543,Kevin Newman,1.5,+105,1.5,−135,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
544,Lourdes Gurriel Jr.,2.5,+100,2.5,−135,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
545,Nick Martini,1.5,+120,1.5,−160,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
546,Spencer Steer,1.5,−145,1.5,+110,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
547,TJ Friedl,1.5,−120,1.5,−110,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
548,Tucker Barnhart,0.5,−165,0.5,+120,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
549,Tyler Stephenson,1.5,−140,1.5,+105,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
550,Will Benson,0.5,−150,0.5,+110,Hits + Runs + RBIs,CIN Reds,ARI Diamondbacks
551,Christian Walker,0.5,+850,0.5,−2500,Stolen Bases,CIN Reds,ARI Diamondbacks
552,Corbin Carroll,0.5,+195,0.5,−270,Stolen Bases,CIN Reds,ARI Diamondbacks
553,Elly De La Cruz,0.5,+220,0.5,−310,Stolen Bases,CIN Reds,ARI Diamondbacks
554,Jake Fraley,0.5,+650,0.5,−1600,Stolen Bases,CIN Reds,ARI Diamondbacks
555,Jake McCarthy,0.5,+295,0.5,−450,Stolen Bases,CIN Reds,ARI Diamondbacks
556,Jonathan India,0.5,+1000,0.5,−4000,Stolen Bases,CIN Reds,ARI Diamondbacks
557,Ketel Marte,0.5,+800,0.5,−2500,Stolen Bases,CIN Reds,ARI Diamondbacks
558,Kevin Newman,0.5,+600,0.5,−1200,Stolen Bases,CIN Reds,ARI Diamondbacks
559,Lourdes Gurriel Jr.,0.5,+950,0.5,−4000,Stolen Bases,CIN Reds,ARI Diamondbacks
560,Spencer Steer,0.5,+650,0.5,−1400,Stolen Bases,CIN Reds,ARI Diamondbacks
561,TJ Friedl,0.5,+475,0.5,−900,Stolen Bases,CIN Reds,ARI Diamondbacks
562,Will Benson,0.5,+650,0.5,−1600,Stolen Bases,CIN Reds,ARI Diamondbacks
563,Christian Encarnacion-Strand,1.5,+160,1.5,−220,Strikeouts,CIN Reds,ARI Diamondbacks
564,Christian Walker,0.5,−240,0.5,+175,Strikeouts,CIN Reds,ARI Diamondbacks
565,Corbin Carroll,0.5,−230,0.5,+170,Strikeouts,CIN Reds,ARI Diamondbacks
566,Elly De La Cruz,1.5,+105,1.5,−140,Strikeouts,CIN Reds,ARI Diamondbacks
567,Eugenio Suarez,1.5,+150,1.5,−200,Strikeouts,CIN Reds,ARI Diamondbacks
568,Jake Fraley,0.5,−180,0.5,+135,Strikeouts,CIN Reds,ARI Diamondbacks
569,Jake McCarthy,0.5,−215,0.5,+160,Strikeouts,CIN Reds,ARI Diamondbacks
570,Jeimer Candelario,0.5,−245,0.5,+180,Strikeouts,CIN Reds,ARI Diamondbacks
571,Joc Pederson,0.5,−185,0.5,+140,Strikeouts,CIN Reds,ARI Diamondbacks
572,Jonathan India,0.5,−200,0.5,+150,Strikeouts,CIN Reds,ARI Diamondbacks
573,Ketel Marte,0.5,−220,0.5,+160,Strikeouts,CIN Reds,ARI Diamondbacks
574,Kevin Newman,0.5,+100,0.5,−135,Strikeouts,CIN Reds,ARI Diamondbacks
575,Lourdes Gurriel Jr.,0.5,−165,0.5,+125,Strikeouts,CIN Reds,ARI Diamondbacks
576,Nick Martini,0.5,−170,0.5,+125,Strikeouts,CIN Reds,ARI Diamondbacks
577,Spencer Steer,0.5,−245,0.5,+175,Strikeouts,CIN Reds,ARI Diamondbacks
578,TJ Friedl,0.5,−155,0.5,+115,Strikeouts,CIN Reds,ARI Diamondbacks
579,Tucker Barnhart,0.5,−240,0.5,+175,Strikeouts,CIN Reds,ARI Diamondbacks
580,Tyler Stephenson,0.5,−295,0.5,+210,Strikeouts,CIN Reds,ARI Diamondbacks
581,Will Benson,1.5,+120,1.5,−160,Strikeouts,CIN Reds,ARI Diamondbacks
